"subc","nodes","x_coord","y_coord"
72,1380,-157.7450488826,21.2799503072609
72,1381,-157.745060799516,21.2798872315106
73,1382,-157.744693896806,21.2805326452654
73,1383,-157.744638172114,21.2805056772952
73,1384,-157.744672444378,21.2804942927775
73,1385,-157.744628439651,21.2804701432825
74,1386,-157.756706372501,21.2766810270078
74,1387,-157.75667319741,21.2765387110927
74,1388,-157.756647671053,21.2764337844916
74,1389,-157.756579868466,21.2763623684286
74,1390,-157.756629455285,21.2763480539196
74,1391,-157.756629455285,21.2763480539196
74,1392,-157.756629455285,21.2763480539196
74,1393,-157.756629455285,21.2763480539196
74,1394,-157.756683439789,21.276338088532
74,1395,-157.757897453505,21.2763933824487
74,1396,-157.756609424685,21.276250210379
74,1397,-157.757810789436,21.2761822522092
74,1398,-157.756534331294,21.2759243788071
74,1399,-157.757697257223,21.2760127416947
74,1400,-157.75774977763,21.2760000441668
74,1401,-157.75774977763,21.2760000441668
74,1402,-157.75774977763,21.2760000441668
74,1403,-157.75774977763,21.2760000441668
74,1404,-157.757806702917,21.2759878457625
74,1405,-157.756452978622,21.2756107330489
74,1406,-157.756357826752,21.2754272479692
74,1407,-157.756408149217,21.2754123515988
74,1408,-157.756408149217,21.2754123515988
74,1409,-157.756408149217,21.2754123515988
74,1410,-157.756408149217,21.2754123515988
74,1411,-157.756466908221,21.2754012332803
74,1412,-157.756362223538,21.2752101417347
74,1413,-157.757684753948,21.2758007957702
74,1414,-157.757621956088,21.2755888615368
74,1415,-157.757516776778,21.2752512434502
74,1416,-157.757435398025,21.2751755717953
74,1417,-157.757489763842,21.2751567876557
74,1418,-157.757489763842,21.2751567876557
74,1419,-157.757489763842,21.2751567876557
74,1420,-157.757489763842,21.2751567876557
74,1421,-157.757550734279,21.2751406816972
74,1422,-157.7574536048,21.2750437167941
74,1423,-157.756253190632,21.2747624025629
74,1424,-157.757368515445,21.2747686708375
74,1425,-157.757273574016,21.2744573705113
74,1426,-157.756246384563,21.2744374433334
74,1427,-157.756192275953,21.2745223393346
74,1428,-157.757156047014,21.274261465794
74,1429,-157.757211877826,21.2742448786983
74,1430,-157.757211877826,21.2742448786983
74,1431,-157.757211877826,21.2742448786983
74,1432,-157.757211877826,21.2742448786983
74,1433,-157.756176608863,21.2744503540007
74,1434,-157.756176608863,21.2744503540007
74,1435,-157.756176608863,21.2744503540007
74,1436,-157.756176608863,21.2744503540007
74,1437,-157.75726367248,21.2742266728227
74,1438,-157.756623204098,21.2741247445614
74,1439,-157.756702881333,21.2741183440863
74,1440,-157.756702881333,21.2741183440863
74,1441,-157.756702881333,21.2741183440863
74,1442,-157.756120789743,21.2744597779964
74,1443,-157.757143209192,21.2740307842933
74,1444,-157.757143209192,21.2740307842933
74,1445,-157.756136115989,21.2742181553436
74,1446,-157.756136115989,21.2742181553436
74,1447,-157.756666808626,21.2739523867933
74,1448,-157.756590296105,21.2736135150517
75,1449,-157.755912188397,21.280061851973
75,1450,-157.755878995319,21.2801525620911
75,1451,-157.755859294771,21.2800767654304
75,1452,-157.755859294771,21.2800767654304
75,1453,-157.755859294771,21.2800767654304
75,1454,-157.755770416571,21.2800948507968
75,1455,-157.755709442537,21.2801131502018
75,1456,-157.755709442537,21.2801131502018
75,1457,-157.755709442537,21.2801131502018
75,1458,-157.755526532124,21.280157616281
75,1459,-157.755010487644,21.2802862031458
75,1460,-157.754479017992,21.2804160994235
75,1461,-157.754324034227,21.2813306469918
75,1462,-157.754279634697,21.2813156975615
75,1463,-157.754182384709,21.281289789892
75,1464,-157.754182384709,21.281289789892
75,1465,-157.75440115469,21.2804345885854
75,1466,-157.75440115469,21.2804345885854
75,1467,-157.75440115469,21.2804345885854
75,1468,-157.75439058136,21.2803895370475
75,1469,-157.754139216352,21.2811966228259
75,1470,-157.754075194515,21.2810601740878
75,1471,-157.754039337645,21.2809862021516
75,1472,-157.754039337645,21.2809862021516
75,1473,-157.753984666059,21.2809664215632
75,1474,-157.753984666059,21.2809664215632
75,1475,-157.754232210748,21.2804700848266
75,1476,-157.753956139564,21.2808995362846
75,1477,-157.754072675514,21.2805875353865
75,1478,-157.754046002521,21.2805107161967
75,1479,-157.754046002521,21.2805107161967
75,1480,-157.754046002521,21.2805107161967
75,1481,-157.753878216007,21.280732399081
75,1482,-157.753992726683,21.2805355437804
75,1483,-157.753893535958,21.2805724744402
75,1484,-157.753820412082,21.2806101767183
75,1485,-157.753820412082,21.2806101767183
75,1486,-157.753820412082,21.2806101767183
75,1487,-157.753611008541,21.2806896363177
75,1488,-157.753151408211,21.2808732508998
76,1489,-157.748275794892,21.2842536118148
76,1490,-157.748252237151,21.2841870197153
76,1491,-157.748248066995,21.2841083560158
76,1492,-157.748248193799,21.2840337320711
76,1493,-157.748256918122,21.2839651713556
76,1494,-157.748263521844,21.283878456026
76,1495,-157.748285191908,21.283789746
76,1496,-157.748296057517,21.2837272386212
76,1497,-157.748306885354,21.2836869175173
76,1498,-157.748332787628,21.2836405682577
76,1499,-157.748350081591,21.2835942064075
76,1500,-157.748382473372,21.283527697945
76,1501,-157.748419165712,21.283463212957
76,1502,-157.748449388329,21.2834067858945
76,1503,-157.748460257535,21.2833422622357
76,1504,-157.748475375138,21.2833100143457
76,1505,-157.748503507731,21.283217280753
76,1506,-157.748734675765,21.2826791210446
76,1507,-157.748734675765,21.2826791210446
76,1508,-157.74874118236,21.2826488777436
76,1509,-157.748732646894,21.2826065106819
76,1510,-157.748709061274,21.2825560533192
76,1511,-157.748599462695,21.2824691644204
76,1512,-157.748625254352,21.2824873550075
76,1513,-157.748666092566,21.2825156521757
76,1514,-157.748694029106,21.2825378798194
76,1515,-157.748195508816,21.2821156085486
76,1516,-157.748154677796,21.282083277921
76,1517,-157.748227766598,21.2821277583894
76,1518,-157.748266479714,21.2821399172234
76,1519,-157.748382548016,21.282218749096
76,1520,-157.748070898753,21.2819984439731
76,1521,-157.748352479184,21.2821844174769
76,1522,-157.748318090907,21.2821601627613
76,1523,-157.748051576819,21.2819721954605
76,1524,-157.748030116297,21.2819378764319
76,1525,-157.74798287491,21.2818793170769
76,1526,-157.747951066788,21.2818018494758
76,1527,-157.747951066788,21.2818018494758
76,1528,-157.7478031436,21.2813993542968
76,1529,-157.7478031436,21.2813993542968
76,1530,-157.747725327062,21.2811743601087
76,1531,-157.747703041862,21.2811096332031
76,1532,-157.747626690319,21.2808879107485
76,1533,-157.747607675953,21.2808429329551
76,1534,-157.747601580349,21.2808190505588
76,1535,-157.747601580349,21.2808190505588
76,1536,-157.747601118996,21.2808127058418
76,1537,-157.747703580556,21.2807939783594
76,1538,-157.747771153816,21.2807816270705
76,1539,-157.74777075002,21.2807813204017
76,1540,-157.74777075002,21.2807813204017
76,1541,-157.747720131679,21.2805612985651
76,1542,-157.747704108458,21.2804836753814
76,1543,-157.747633105184,21.2801397179737
76,1544,-157.747609042024,21.2800412664913
76,1545,-157.747594819245,21.2799853484451
76,1546,-157.747594819245,21.2799853484451
76,1547,-157.747405640558,21.2798321048678
76,1548,-157.747553657275,21.2797952074829
76,1549,-157.747452772228,21.2797511595884
76,1550,-157.747481483084,21.2797073068468
76,1551,-157.747481483084,21.2797073068468
76,1552,-157.74749757915,21.2795253407219
76,1553,-157.747406848347,21.2793521267993
76,1554,-157.747441090034,21.2792813879258
76,1555,-157.747405318601,21.27925274272
76,1556,-157.747428674893,21.2792423987178
76,1557,-157.747428674893,21.2792423987178
76,1558,-157.747428674893,21.2792423987178
76,1559,-157.747378108713,21.2791851128027
76,1560,-157.747295685847,21.2791124376889
76,1561,-157.747317300153,21.2791059185034
76,1562,-157.747317300153,21.2791059185034
76,1563,-157.747317300153,21.2791059185034
76,1564,-157.747222499019,21.278945218647
76,1565,-157.747222499019,21.278945218647
76,1566,-157.746991370555,21.2780424971635
77,1567,-157.748624233621,21.2789156678239
77,1568,-157.748225077625,21.2783488988827
77,1569,-157.748521396145,21.2784749910281
77,1570,-157.748521396145,21.2784749910281
78,1571,-157.755799317185,21.2792692866483
78,1572,-157.755533398448,21.2793361719268
78,1573,-157.755006713189,21.2794621399659
78,1574,-157.754466435578,21.2795926675676
78,1575,-157.754202352357,21.2796584134051
78,1576,-157.754056463435,21.2797399036737
78,1577,-157.754022012206,21.2797033768094
78,1578,-157.754022012206,21.2797033768094
78,1579,-157.754022012206,21.2797033768094
78,1580,-157.754022012206,21.2797033768094
78,1581,-157.754001115559,21.2796848930435
78,1582,-157.753991608826,21.2796624045964
78,1583,-157.753800537964,21.2797570969125
78,1584,-157.753800537964,21.2797570969125
78,1585,-157.753730639957,21.2796218011053
78,1586,-157.753616443144,21.2794109739373
78,1587,-157.75361683345,21.2793972098135
78,1588,-157.75361683345,21.2793972098135
78,1589,-157.753588125292,21.2792201440944
78,1590,-157.753513584984,21.2787868849069
78,1591,-157.753475084108,21.2785366602387
78,1592,-157.753461578089,21.2784899692367
78,1593,-157.753461578089,21.2784899692367
78,1594,-157.753435681212,21.2783883548387
78,1595,-157.753386044031,21.2782120751272
78,1596,-157.753357171296,21.2781341560665
78,1597,-157.753357171296,21.2781341560665
78,1598,-157.753357171296,21.2781341560665
78,1599,-157.753355160412,21.2781030844898
78,1600,-157.75334008148,21.2781131461049
78,1601,-157.753297216194,21.2780102231933
78,1602,-157.753277846595,21.2780122115943
78,1603,-157.75326766627,21.2779888319191
78,1604,-157.75326766627,21.2779888319191
78,1605,-157.75326766627,21.2779888319191
78,1606,-157.753042442754,21.2780154428585
78,1607,-157.752408020514,21.2767861442652
79,1608,-157.755582759537,21.2785704261843
79,1609,-157.755568543953,21.2785083360909
79,1610,-157.755568543953,21.2785083360909
79,1611,-157.755568543953,21.2785083360909
79,1612,-157.755568274157,21.2784494071145
79,1613,-157.755487387333,21.2785202611012
79,1614,-157.75535213919,21.2786066068095
79,1615,-157.755407697507,21.2785327257048
79,1616,-157.755407697507,21.2785327257048
79,1617,-157.755407697507,21.2785327257048
79,1618,-157.755301024423,21.2786562134136
79,1619,-157.755143338194,21.27765725278
80,1620,-157.755404847556,21.2755959751742
80,1621,-157.755281438088,21.275628764456
80,1622,-157.755281438088,21.275628764456
80,1623,-157.755064012594,21.275679675077
80,1624,-157.754777535355,21.2757495173264
80,1625,-157.754687188563,21.2757692583447
81,1626,-157.758569335207,21.2750268365193
81,1627,-157.758687609546,21.2749908114768
81,1628,-157.758687609546,21.2749908114768
81,1629,-157.758596137702,21.2748012253963
81,1630,-157.758596137702,21.2748012253963
81,1631,-157.758790829233,21.2747312869194
81,1632,-157.759067767364,21.2746334721571
82,1633,-157.749477181227,21.2879568158544
82,1634,-157.749477181227,21.2879568158544
82,1635,-157.749611156829,21.2880808989144
82,1636,-157.749343488911,21.2876339862195
83,1637,-157.750225444149,21.2855210929242
83,1638,-157.750659484847,21.2859069587392
84,1639,-157.748503441181,21.2845221961425
84,1640,-157.748503441181,21.2845221961425
84,1641,-157.748396006371,21.2844272421236
84,1642,-157.74859586091,21.2845888907647
84,1643,-157.748350888283,21.2843848211027
84,1644,-157.748664650054,21.2846313477585
84,1645,-157.748737739755,21.284675828227
84,1646,-157.748299358928,21.2843161704549
84,1647,-157.748849557861,21.2847243997113
84,1648,-157.748950649753,21.2847527868117
84,1649,-157.749017321892,21.2847750711127
84,1650,-157.749068960964,21.2847791819138
84,1651,-157.749127066161,21.2847772519686
84,1652,-157.749204555346,21.2847652658044
84,1653,-157.749282752297,21.2846299996748
84,1654,-157.749282752297,21.2846299996748
88,1655,-157.756931096893,21.2960684929666
88,1656,-157.756931096893,21.2960684929666
88,1657,-157.756828026492,21.2963850732126
88,1658,-157.756828026492,21.2963850732126
88,1659,-157.756720403724,21.2963980693155
88,1660,-157.756720403724,21.2963980693155
88,1661,-157.755557165731,21.2966848253445
88,1662,-157.755543935804,21.2966323921712
88,1663,-157.755543935804,21.2966323921712
88,1664,-157.755598121756,21.2966175479615
88,1665,-157.756027736891,21.2965636650811
88,1666,-157.756027736891,21.2965636650811
88,1667,-157.756027736891,21.2965636650811
88,1668,-157.755480279991,21.2966198619171
88,1669,-157.755538165754,21.2966095242102
88,1670,-157.75553661802,21.2966033881359
88,1671,-157.75553661802,21.2966033881359
88,1672,-157.756299268297,21.2964500672169
88,1673,-157.756299268297,21.2964500672169
88,1674,-157.756112113983,21.2964629473072
88,1675,-157.756112113983,21.2964629473072
89,1676,-157.751716407686,21.2898254379936
89,1677,-157.752048310581,21.2909720160458
89,1678,-157.752028416678,21.2907560951177
89,1679,-157.752028416678,21.2907560951177
89,1680,-157.752030301657,21.2905410771091
89,1681,-157.752030301657,21.2905410771091
89,1682,-157.752036836131,21.2903724326417
89,1683,-157.752036836131,21.2903724326417
89,1684,-157.752067413081,21.2902085572791
89,1685,-157.752067413081,21.2902085572791
89,1686,-157.752106260196,21.2900349332656
89,1687,-157.752106260196,21.2900349332656
89,1688,-157.752106260196,21.2900349332656
89,1689,-157.752130969069,21.2900519952034
89,1690,-157.751945547749,21.289212647146
89,1691,-157.752182833871,21.2896686915569
89,1692,-157.752182833871,21.2896686915569
89,1693,-157.751888387739,21.2886498559062
89,1694,-157.752173417969,21.2893723982177
89,1695,-157.751899283025,21.2885691975105
89,1696,-157.752860652897,21.291404160074
89,1697,-157.752256113329,21.2893229265119
89,1698,-157.752256113329,21.2893229265119
89,1699,-157.752256113329,21.2893229265119
89,1700,-157.752256113329,21.2893229265119
89,1701,-157.752278061283,21.2893702947034
89,1702,-157.752923594648,21.2913100523171
89,1703,-157.752923594648,21.2913100523171
89,1704,-157.752025017241,21.2885362481494
89,1705,-157.752025017241,21.2885362481494
89,1706,-157.752883599099,21.2908556824439
89,1707,-157.752883599099,21.2908556824439
89,1708,-157.752883599099,21.2908556824439
89,1709,-157.75291694686,21.2908942723528
89,1710,-157.752089653315,21.2885275049405
89,1711,-157.752089653315,21.2885275049405
89,1712,-157.75230716964,21.2890905767687
89,1713,-157.75230716964,21.2890905767687
89,1714,-157.752180722262,21.288519338197
89,1715,-157.752180722262,21.288519338197
89,1716,-157.752394546871,21.2890218937454
89,1717,-157.752388119416,21.2889865818653
89,1718,-157.752388119416,21.2889865818653
89,1719,-157.752388119416,21.2889865818653
89,1720,-157.752934950388,21.2902273710964
89,1721,-157.752934950388,21.2902273710964
89,1722,-157.752934950388,21.2902273710964
89,1723,-157.752964252998,21.2902698047077
89,1724,-157.752471375953,21.2888203493796
89,1725,-157.752471375953,21.2888203493796
89,1726,-157.752930343161,21.2896893265013
89,1727,-157.752606323723,21.2889207290085
89,1728,-157.752606323723,21.2889207290085
89,1729,-157.752606323723,21.2889207290085
89,1730,-157.75301553414,21.289683344211
89,1731,-157.75301553414,21.289683344211
89,1732,-157.75301553414,21.289683344211
89,1733,-157.75301553414,21.289683344211
89,1734,-157.753046683957,21.2897186399034
89,1735,-157.753034508036,21.2895346736863
89,1736,-157.753034508036,21.2895346736863
89,1737,-157.753034508036,21.2895346736863
89,1738,-157.753151329071,21.2897165372884
89,1739,-157.752767730446,21.2890062644276
89,1740,-157.752767730446,21.2890062644276
89,1741,-157.752952814521,21.2890979871824
89,1742,-157.752901733928,21.2889968305394
89,1743,-157.752939148423,21.2890339824324
89,1744,-157.752939148423,21.2890339824324
89,1745,-157.752939148423,21.2890339824324
89,1746,-157.752939148423,21.2890339824324
89,1747,-157.75308532153,21.2892279967747
89,1748,-157.75308532153,21.2892279967747
89,1749,-157.75308532153,21.2892279967747
89,1750,-157.753132300315,21.2892390566372
89,1751,-157.753110210268,21.2890550967154
89,1752,-157.753110210268,21.2890550967154
89,1753,-157.753110210268,21.2890550967154
89,1754,-157.753354688268,21.2890861907752
89,1755,-157.753354688268,21.2890861907752
89,1756,-157.753857970469,21.2891434542071
89,1757,-157.753857970469,21.2891434542071
89,1758,-157.754279265076,21.2897094911002
89,1759,-157.754018507548,21.2890907629284
89,1760,-157.754085531322,21.2891905238237
89,1761,-157.754166483796,21.2893051460157
89,1762,-157.754086724723,21.2891360060219
89,1763,-157.754086724723,21.2891360060219
89,1764,-157.754086724723,21.2891360060219
89,1765,-157.754086724723,21.2891360060219
89,1766,-157.754366684575,21.2896881124165
89,1767,-157.754366684575,21.2896881124165
89,1768,-157.754366684575,21.2896881124165
89,1769,-157.754436632045,21.2897972334556
89,1770,-157.754252927531,21.2892083205076
89,1771,-157.754252927531,21.2892083205076
89,1772,-157.754252927531,21.2892083205076
89,1773,-157.754252927531,21.2892083205076
89,1774,-157.754315639055,21.2892524367506
89,1775,-157.754281003466,21.2891059245988
89,1776,-157.754281003466,21.2891059245988
89,1777,-157.754281003466,21.2891059245988
90,1778,-157.751273641765,21.2907807806086
90,1779,-157.751340868786,21.290474315937
91,1780,-157.749331662826,21.2843516541056
91,1781,-157.749331662826,21.2843516541056
91,1782,-157.749352770814,21.2842445376554
91,1783,-157.749385729168,21.28407780065
91,1784,-157.749385729168,21.28407780065
91,1785,-157.749431259145,21.2838580477108
91,1786,-157.749456075937,21.2837288717901
91,1787,-157.749456075937,21.2837288717901
91,1788,-157.749513402322,21.2836984827988
91,1789,-157.749513402322,21.2836984827988
91,1790,-157.749645251927,21.2836711308181
91,1791,-157.749831893627,21.2836747721731
91,1792,-157.74976877381,21.2835744501008
91,1793,-157.749837338123,21.2836276746775
91,1794,-157.749837338123,21.2836276746775
91,1795,-157.749837338123,21.2836276746775
91,1796,-157.749837338123,21.2836276746775
91,1797,-157.75011243624,21.2835634594861
91,1798,-157.750419490867,21.2834939346974
91,1799,-157.750418512404,21.2834206813195
91,1800,-157.750496621222,21.283476005813
91,1801,-157.750496621222,21.283476005813
91,1802,-157.750496621222,21.283476005813
91,1803,-157.750715893923,21.2834250817022
91,1804,-157.751680226161,21.2839613735187
91,1805,-157.751739645268,21.2839965181249
91,1806,-157.7517979699,21.2840278118341
91,1807,-157.7517979699,21.2840278118341
91,1808,-157.751055266587,21.2833491312575
91,1809,-157.751855703678,21.2839726456211
91,1810,-157.751931088449,21.283901849191
91,1811,-157.751971547149,21.2838589605227
91,1812,-157.751971547149,21.2838589605227
91,1813,-157.75193789272,21.2837855281796
91,1814,-157.751399049526,21.2832709495947
91,1815,-157.751340759069,21.2832192457716
91,1816,-157.751830691733,21.2835630745763
91,1817,-157.751445321444,21.2832638143736
91,1818,-157.751445321444,21.2832638143736
91,1819,-157.751445321444,21.2832638143736
91,1820,-157.751761906187,21.2834205967832
91,1821,-157.751738129911,21.2833679756516
91,1822,-157.751738129911,21.2833679756516
91,1823,-157.75155257729,21.2832350684437
91,1824,-157.751706670726,21.2832989140137
91,1825,-157.751661665054,21.2832085195576
91,1826,-157.751661665054,21.2832085195576
91,1827,-157.751661665054,21.2832085195576
93,1828,-157.750544118017,21.2777764821989
93,1829,-157.750746197479,21.2781388145547
93,1830,-157.750771082619,21.2781867673055
93,1831,-157.750771082619,21.2781867673055
93,1832,-157.750944143657,21.2785291455037
93,1833,-157.750944143657,21.2785291455037
93,1834,-157.750906300186,21.2784473170901
93,1835,-157.750296649771,21.2771165695741
93,1836,-157.750243472858,21.2769014211637
95,1837,-157.757163537467,21.2971922884934
95,1838,-157.757075118822,21.2969071764251
95,1839,-157.757075118822,21.2969071764251
95,1840,-157.756916330025,21.2967403377964
95,1841,-157.756916330025,21.2967403377964
95,1842,-157.756766622582,21.2967401210598
95,1843,-157.756766622582,21.2967401210598
95,1844,-157.756606670062,21.2972791639023
95,1845,-157.756606670062,21.2972791639023
95,1846,-157.756606670062,21.2972791639023
95,1847,-157.756484273231,21.2977393424967
95,1848,-157.756461461028,21.2973885610333
95,1849,-157.756377396,21.2973007512288
95,1850,-157.756377396,21.2973007512288
95,1851,-157.756213718488,21.2972610524557
95,1852,-157.756213718488,21.2972610524557
95,1853,-157.756213718488,21.2972610524557
96,1854,-157.753856383166,21.2969287664495
96,1855,-157.753577247092,21.2959900927686
96,1856,-157.753708129926,21.2960560517454
96,1857,-157.753708129926,21.2960560517454
96,1858,-157.754268454326,21.2967013854606
96,1859,-157.754268454326,21.2967013854606
96,1860,-157.754306019907,21.2966181370174
96,1861,-157.754306019907,21.2966181370174
96,1862,-157.754357408967,21.2966620563089
96,1863,-157.754357408967,21.2966620563089
96,1864,-157.754357408967,21.2966620563089
97,1865,-157.755507834319,21.2964481786406
