"subc","name","elevation","maxdepth","initdepth","surdepth","aponded"
76,1528,83.8693619,0,0,0,0
76,1529,83.8693619,0,0,0,0
76,1530,75.7595062,0,0,0,0
76,1531,73.8724213,0,0,0,0
76,1532,67.0940781,0,0,0,0
76,1533,65.7481232,0,0,0,0
76,1534,64.9244232,0,0,0,0
76,1535,64.9244232,0,0,0,0
76,1536,64.6763382,0,0,0,0
76,1537,61.4112778,0,0,0,0
76,1538,59.2881584,0,0,0,0
76,1539,59.2861404,0,0,0,0
76,1540,59.2861404,0,0,0,0
76,1541,51.8889351,0,0,0,0
76,1542,49.1662102,0,0,0,0
76,1543,36.6710625,0,0,0,0
76,1544,33.0159798,0,0,0,0
76,1545,30.916729,0,0,0,0
76,1546,30.916729,0,0,0,0
76,1547,26.6321735,0,0,0,0
76,1548,23.5352001,0,0,0,0
76,1549,22.6511364,0,0,0,0
76,1550,20.5123692,0,0,0,0
76,1551,20.5123692,0,0,0,0
76,1552,12.6577168,0,0,0,0
76,1553,10.8037291,0,0,0,0
76,1554,10.1448994,0,0,0,0
76,1555,10.1241045,0,0,0,0
76,1556,9.9397955,0,0,0,0
76,1557,9.9397955,0,0,0,0
76,1558,9.9397955,0,0,0,0
76,1559,9.7823019,0,0,0,0
76,1560,9.6345539,0,0,0,0
76,1561,9.4926586,0,0,0,0
76,1562,9.4926586,0,0,0,0
76,1563,9.4926586,0,0,0,0
76,1564,8.6956797,0,0,0,0
76,1565,8.6956797,0,0,0,0
76,1566,0.8743212,0,0,0,0
77,1567,3.2522726,0,0,0,0
77,1568,2.3858752,0,0,0,0
77,1569,2.246448,0,0,0,0
77,1570,2.246448,0,0,0,0
78,1571,26.2573586,0,0,0,0
78,1572,23.3843899,0,0,0,0
78,1573,17.0089493,0,0,0,0
78,1574,9.8657541,0,0,0,0
78,1575,8.9423103,0,0,0,0
78,1576,8.4980001,0,0,0,0
78,1577,8.3544149,0,0,0,0
78,1578,8.3544149,0,0,0,0
78,1579,8.3544149,0,0,0,0
78,1580,8.3544149,0,0,0,0
78,1581,8.2678986,0,0,0,0
78,1582,8.2154427,0,0,0,0
78,1583,7.6779156,0,0,0,0
78,1584,7.6779156,0,0,0,0
78,1585,7.2543225,0,0,0,0
78,1586,6.5833726,0,0,0,0
78,1587,6.5768838,0,0,0,0
78,1588,6.5768838,0,0,0,0
78,1589,6.3721256,0,0,0,0
78,1590,5.8970981,0,0,0,0
78,1591,5.6632977,0,0,0,0
78,1592,5.6033392,0,0,0,0
78,1593,5.6033392,0,0,0,0
78,1594,5.4866724,0,0,0,0
78,1595,5.2833815,0,0,0,0
78,1596,5.1808844,0,0,0,0
78,1597,5.1808844,0,0,0,0
78,1598,5.1808844,0,0,0,0
78,1599,5.1652861,0,0,0,0
78,1600,5.13026,0,0,0,0
78,1601,4.9920168,0,0,0,0
78,1602,4.9450502,0,0,0,0
78,1603,4.9141059,0,0,0,0
78,1604,4.9141059,0,0,0,0
78,1605,4.9141059,0,0,0,0
78,1606,4.3675795,0,0,0,0
78,1607,1.0825514,0,0,0,0
79,1608,17.8062801,0,0,0,0
79,1609,17.1871662,0,0,0,0
79,1610,17.1871662,0,0,0,0
79,1611,17.1871662,0,0,0,0
79,1612,16.7109566,0,0,0,0
79,1613,16.6261158,0,0,0,0
79,1614,16.1092854,0,0,0,0
79,1615,16.0687618,0,0,0,0
79,1616,16.0687618,0,0,0,0
79,1617,16.0687618,0,0,0,0
79,1618,15.9842005,0,0,0,0
79,1619,9.1922026,0,0,0,0
80,1620,0.8581508,0,0,0,0
80,1621,0.7173496,0,0,0,0
80,1622,0.7173496,0,0,0,0
80,1623,0.4710176,0,0,0,0
80,1624,0.1984408,0,0,0,0
80,1625,0.1141437,0,0,0,0
81,1626,-0.6822947,0,0,0,0
81,1627,-1.1177342,0,0,0,0
81,1628,-1.1177342,0,0,0,0
81,1629,-1.194707,0,0,0,0
81,1630,-1.194707,0,0,0,0
81,1631,-2.0771482,0,0,0,0
81,1632,-3.4578161,0,0,0,0
82,1633,443.8267212,0,0,0,0
82,1634,443.8267212,0,0,0,0
82,1635,439.7998352,0,0,0,0
82,1636,433.1147461,0,0,0,0
83,1637,206.7766113,0,0,0,0
83,1638,199.1412201,0,0,0,0
84,1639,254.7085724,0,0,0,0
84,1640,254.7085724,0,0,0,0
84,1641,254.171936,0,0,0,0
84,1642,254.0443573,0,0,0,0
84,1643,253.7335205,0,0,0,0
84,1644,253.0120697,0,0,0,0
84,1645,251.8365173,0,0,0,0
84,1646,251.7785645,0,0,0,0
84,1647,248.6506653,0,0,0,0
84,1648,244.6771545,0,0,0,0
84,1649,242.2020416,0,0,0,0
84,1650,238.9149323,0,0,0,0
84,1651,234.7823029,0,0,0,0
84,1652,228.6725159,0,0,0,0
84,1653,214.7696228,0,0,0,0
84,1654,214.7696228,0,0,0,0
88,1655,340.9685669,0,0,0,0
88,1656,340.9685669,0,0,0,0
88,1657,333.8263245,0,0,0,0
88,1658,333.8263245,0,0,0,0
88,1659,321.3963623,0,0,0,0
88,1660,321.3963623,0,0,0,0
88,1661,279.5478516,0,0,0,0
88,1662,278.2554932,0,0,0,0
88,1663,278.2554932,0,0,0,0
88,1664,278.0245972,0,0,0,0
88,1665,277.9900513,0,0,0,0
88,1666,277.9900513,0,0,0,0
88,1667,277.9900513,0,0,0,0
88,1668,277.8025513,0,0,0,0
88,1669,277.6876526,0,0,0,0
88,1670,277.5348816,0,0,0,0
88,1671,277.5348816,0,0,0,0
88,1672,276.8511047,0,0,0,0
88,1673,276.8511047,0,0,0,0
88,1674,276.3465881,0,0,0,0
88,1675,276.3465881,0,0,0,0
89,1676,311.9948425,0,0,0,0
89,1677,311.6178894,0,0,0,0
89,1678,308.5835876,0,0,0,0
89,1679,308.5835876,0,0,0,0
89,1680,303.0101013,0,0,0,0
89,1681,303.0101013,0,0,0,0
89,1682,296.7024536,0,0,0,0
89,1683,296.7024536,0,0,0,0
89,1684,287.0549316,0,0,0,0
89,1685,287.0549316,0,0,0,0
89,1686,276.1783447,0,0,0,0
89,1687,276.1783447,0,0,0,0
89,1688,276.1783447,0,0,0,0
89,1689,274.0099487,0,0,0,0
89,1690,263.0033264,0,0,0,0
89,1691,254.1341553,0,0,0,0
89,1692,254.1341553,0,0,0,0
89,1693,247.4593201,0,0,0,0
89,1694,244.337204,0,0,0,0
89,1695,242.4991608,0,0,0,0
89,1696,236.3458862,0,0,0,0
89,1697,233.5697174,0,0,0,0
89,1698,233.5697174,0,0,0,0
89,1699,233.5697174,0,0,0,0
89,1700,233.5697174,0,0,0,0
89,1701,232.891037,0,0,0,0
89,1702,230.3547974,0,0,0,0
89,1703,230.3547974,0,0,0,0
89,1704,228.0756836,0,0,0,0
89,1705,228.0756836,0,0,0,0
89,1706,222.765686,0,0,0,0
89,1707,222.765686,0,0,0,0
89,1708,222.765686,0,0,0,0
89,1709,221.6110992,0,0,0,0
89,1710,221.0735321,0,0,0,0
89,1711,221.0735321,0,0,0,0
89,1712,219.753006,0,0,0,0
89,1713,219.753006,0,0,0,0
89,1714,211.4156494,0,0,0,0
89,1715,211.4156494,0,0,0,0
89,1716,208.0197296,0,0,0,0
89,1717,207.4629974,0,0,0,0
89,1718,207.4629974,0,0,0,0
89,1719,207.4629974,0,0,0,0
89,1720,203.4508514,0,0,0,0
89,1721,203.4508514,0,0,0,0
89,1722,203.4508514,0,0,0,0
89,1723,203.111496,0,0,0,0
89,1724,192.8967285,0,0,0,0
89,1725,192.8967285,0,0,0,0
89,1726,186.6829681,0,0,0,0
89,1727,182.1188507,0,0,0,0
89,1728,182.1188507,0,0,0,0
89,1729,182.1188507,0,0,0,0
89,1730,181.8950348,0,0,0,0
89,1731,181.8950348,0,0,0,0
89,1732,181.8950348,0,0,0,0
89,1733,181.8950348,0,0,0,0
89,1734,181.3070068,0,0,0,0
89,1735,176.2546692,0,0,0,0
89,1736,176.2546692,0,0,0,0
89,1737,176.2546692,0,0,0,0
89,1738,175.5730438,0,0,0,0
89,1739,173.2007294,0,0,0,0
89,1740,173.2007294,0,0,0,0
89,1741,166.8281555,0,0,0,0
89,1742,166.1932831,0,0,0,0
89,1743,165.4967346,0,0,0,0
89,1744,165.4967346,0,0,0,0
89,1745,165.4967346,0,0,0,0
89,1746,165.4967346,0,0,0,0
89,1747,164.1237488,0,0,0,0
89,1748,164.1237488,0,0,0,0
89,1749,164.1237488,0,0,0,0
89,1750,162.049057,0,0,0,0
89,1751,157.553421,0,0,0,0
89,1752,157.553421,0,0,0,0
89,1753,157.553421,0,0,0,0
89,1754,146.1550751,0,0,0,0
89,1755,146.1550751,0,0,0,0
89,1756,122.235611,0,0,0,0
89,1757,122.235611,0,0,0,0
89,1758,114.3025818,0,0,0,0
89,1759,112.7371826,0,0,0,0
89,1760,111.8390808,0,0,0,0
89,1761,110.5071869,0,0,0,0
89,1762,110.4179916,0,0,0,0
89,1763,110.4179916,0,0,0,0
89,1764,110.4179916,0,0,0,0
89,1765,110.4179916,0,0,0,0
89,1766,109.0718307,0,0,0,0
89,1767,109.0718307,0,0,0,0
89,1768,109.0718307,0,0,0,0
89,1769,107.7950363,0,0,0,0
89,1770,103.7083664,0,0,0,0
89,1771,103.7083664,0,0,0,0
89,1772,103.7083664,0,0,0,0
89,1773,103.7083664,0,0,0,0
89,1774,101.5380173,0,0,0,0
89,1775,99.8310318,0,0,0,0
89,1776,99.8310318,0,0,0,0
89,1777,99.8310318,0,0,0,0
90,1778,397.6332703,0,0,0,0
90,1779,381.427002,0,0,0,0
91,1780,194.1380615,0,0,0,0
91,1781,194.1380615,0,0,0,0
91,1782,186.1559601,0,0,0,0
91,1783,173.8473206,0,0,0,0
91,1784,173.8473206,0,0,0,0
91,1785,157.7351074,0,0,0,0
91,1786,148.497345,0,0,0,0
91,1787,148.497345,0,0,0,0
91,1788,143.5424805,0,0,0,0
91,1789,143.5424805,0,0,0,0
91,1790,134.7977295,0,0,0,0
91,1791,124.940155,0,0,0,0
91,1792,122.6852493,0,0,0,0
91,1793,122.0330887,0,0,0,0
91,1794,122.0330887,0,0,0,0
91,1795,122.0330887,0,0,0,0
91,1796,122.0330887,0,0,0,0
91,1797,104.0448685,0,0,0,0
91,1798,84.6364594,0,0,0,0
91,1799,81.2008057,0,0,0,0
91,1800,79.8307571,0,0,0,0
91,1801,79.8307571,0,0,0,0
91,1802,79.8307571,0,0,0,0
91,1803,66.3760147,0,0,0,0
91,1804,57.0788689,0,0,0,0
91,1805,56.2233276,0,0,0,0
91,1806,55.2328415,0,0,0,0
91,1807,55.2328415,0,0,0,0
91,1808,52.5674744,0,0,0,0
91,1809,52.047657,0,0,0,0
91,1810,48.078064,0,0,0,0
91,1811,45.9087868,0,0,0,0
91,1812,45.9087868,0,0,0,0
91,1813,45.1425552,0,0,0,0
91,1814,43.1341095,0,0,0,0
91,1815,42.4942741,0,0,0,0
91,1816,42.4414024,0,0,0,0
91,1817,42.0405502,0,0,0,0
91,1818,42.0405502,0,0,0,0
91,1819,42.0405502,0,0,0,0
91,1820,40.2954407,0,0,0,0
91,1821,39.3869324,0,0,0,0
91,1822,39.3869324,0,0,0,0
91,1823,39.1824303,0,0,0,0
91,1824,38.1360283,0,0,0,0
91,1825,36.4567947,0,0,0,0
91,1826,36.4567947,0,0,0,0
91,1827,36.4567947,0,0,0,0
93,1828,-0.0619981,0,0,0,0
93,1829,-0.3242278,0,0,0,0
93,1830,-0.3714664,0,0,0,0
93,1831,-0.3714664,0,0,0,0
93,1832,-0.4588749,0,0,0,0
93,1833,-0.4588749,0,0,0,0
93,1834,-0.4787516,0,0,0,0
93,1835,-2.7139797,0,0,0,0
93,1836,-3.8628802,0,0,0,0
95,1837,385.5836182,0,0,0,0
95,1838,370.9069824,0,0,0,0
95,1839,370.9069824,0,0,0,0
95,1840,349.7709045,0,0,0,0
95,1841,349.7709045,0,0,0,0
95,1842,332.2700195,0,0,0,0
95,1843,332.2700195,0,0,0,0
95,1844,322.2929382,0,0,0,0
95,1845,322.2929382,0,0,0,0
95,1846,322.2929382,0,0,0,0
95,1847,315.6191406,0,0,0,0
95,1848,307.2362366,0,0,0,0
95,1849,296.0439758,0,0,0,0
95,1850,296.0439758,0,0,0,0
95,1851,290.9135742,0,0,0,0
95,1852,290.9135742,0,0,0,0
95,1853,290.9135742,0,0,0,0
96,1854,342.631958,0,0,0,0
96,1855,327.1823425,0,0,0,0
96,1856,319.5589905,0,0,0,0
96,1857,319.5589905,0,0,0,0
96,1858,298.3757019,0,0,0,0
96,1859,298.3757019,0,0,0,0
96,1860,292.1739502,0,0,0,0
96,1861,292.1739502,0,0,0,0
96,1862,289.3863831,0,0,0,0
96,1863,289.3863831,0,0,0,0
96,1864,289.3863831,0,0,0,0
97,1865,273.6506348,0,0,0,0
